bse_d001_i10_0001, 000162, 222, 227, PRDE, 12896, 10, 1289.600000, ZIP, 6338, 10, 633.800000, 
bse_d001_i10_0001, 000164, 223, 227, PRDE, 13097, 10, 1309.700000, ZIP, 6349, 10, 634.900000, 
bse_d001_i10_0001, 000165, 222, 227, PRDE, 13176, 10, 1317.600000, ZIP, 6373, 10, 637.300000, 
bse_d001_i10_0001, 000166, 221, 239, PRDE, 13313, 10, 1331.300000, ZIP, 6443, 10, 644.300000, 
bse_d001_i10_0001, 000167, 225, 286, PRDE, 13493, 10, 1349.300000, ZIP, 6477, 10, 647.700000, 
bse_d001_i10_0001, 000170, 221, 232, PRDE, 13593, 10, 1359.300000, ZIP, 6533, 10, 653.300000, 
bse_d001_i10_0001, 000171, None, None, PRDE, 13664, 10, 1366.400000, ZIP, 6603, 10, 660.300000, 
bse_d001_i10_0001, 000171, None, 336, PRDE, 13714, 10, 1371.400000, ZIP, 6680, 10, 668.000000, 
bse_d001_i10_0001, 000172, 208, 225, PRDE, 13860, 10, 1386.000000, ZIP, 6728, 10, 672.800000, 
bse_d001_i10_0001, 000174, 205, 225, PRDE, 13924, 10, 1392.400000, ZIP, 6822, 10, 682.200000, 
bse_d001_i10_0001, 000175, 206, 225, PRDE, 14109, 10, 1410.900000, ZIP, 6827, 10, 682.700000, 
bse_d001_i10_0001, 000176, 208, 242, PRDE, 14116, 10, 1411.600000, ZIP, 6885, 10, 688.500000, 
bse_d001_i10_0001, 000179, 227, 260, PRDE, 14302, 10, 1430.200000, ZIP, 6891, 10, 689.100000, 
bse_d001_i10_0001, 000181, None, 167, PRDE, 14306, 10, 1430.600000, ZIP, 6992, 10, 699.200000, 
bse_d001_i10_0001, 000181, None, None, PRDE, 14335, 10, 1433.500000, ZIP, 7066, 10, 706.600000, 
bse_d001_i10_0001, 000182, 188, None, PRDE, 14490, 10, 1449.000000, ZIP, 7138, 10, 713.800000, 
bse_d001_i10_0001, 000184, 246, 354, PRDE, 14621, 10, 1462.100000, ZIP, 7141, 10, 714.100000, 
bse_d001_i10_0001, 000184, 229, 292, PRDE, 14669, 10, 1466.900000, ZIP, 7203, 10, 720.300000, 
bse_d001_i10_0001, 000184, 220, 292, PRDE, 14820, 10, 1482.000000, ZIP, 7204, 10, 720.400000, 
bse_d001_i10_0001, 000185, 209, 258, PRDE, 14881, 10, 1488.100000, ZIP, 7239, 10, 723.900000, 
bse_d001_i10_0001, 000186, 207, 276, PRDE, 15052, 10, 1505.200000, ZIP, 7326, 10, 732.600000, 
bse_d001_i10_0001, 000189, 203, 288, PRDE, 15242, 10, 1524.200000, ZIP, 7337, 10, 733.700000, 
bse_d001_i10_0001, 000191, 202, 466, PRDE, 15254, 10, 1525.400000, ZIP, 7357, 10, 735.700000, 
bse_d001_i10_0001, 000191, 232, 305, PRDE, 15350, 10, 1535.000000, ZIP, 7411, 10, 741.100000, 
bse_d001_i10_0001, 000192, 232, 305, PRDE, 15473, 10, 1547.300000, ZIP, 7422, 10, 742.200000, 
bse_d001_i10_0001, 000192, 210, 305, PRDE, 15651, 10, 1565.100000, ZIP, 7449, 10, 744.900000, 
bse_d001_i10_0001, 000192, 209, 305, PRDE, 15787, 10, 1578.700000, ZIP, 7476, 10, 747.600000, 
bse_d001_i10_0001, 000194, 239, 255, PRDE, 15941, 10, 1594.100000, ZIP, 7498, 10, 749.800000, 
bse_d001_i10_0001, 000194, 239, 255, PRDE, 16050, 10, 1605.000000, ZIP, 7547, 10, 754.700000, 
bse_d001_i10_0001, 000198, 208, 247, PRDE, 16277, 10, 1627.700000, ZIP, 7587, 10, 758.700000, 
bse_d001_i10_0001, 000201, 202, 339, PRDE, 16451, 10, 1645.100000, ZIP, 7594, 10, 759.400000, 
bse_d001_i10_0001, 000201, 222, 235, PRDE, 16530, 10, 1653.000000, ZIP, 7609, 10, 760.900000, 
bse_d001_i10_0001, 000201, 229, 235, PRDE, 16590, 10, 1659.000000, ZIP, 7656, 10, 765.600000, 
bse_d001_i10_0001, 000202, 229, 235, PRDE, 16728, 10, 1672.800000, ZIP, 7716, 10, 771.600000, 
bse_d001_i10_0001, 000202, 229, 235, PRDE, 16906, 10, 1690.600000, ZIP, 7721, 10, 772.100000, 
bse_d001_i10_0001, 000202, 225, 235, PRDE, 16944, 10, 1694.400000, ZIP, 7748, 10, 774.800000, 
bse_d001_i10_0001, 000203, 222, 280, PRDE, 17143, 10, 1714.300000, ZIP, 7785, 10, 778.500000, 
bse_d001_i10_0001, 000206, 219, 300, PRDE, 17248, 10, 1724.800000, ZIP, 7850, 10, 785.000000, 
bse_d001_i10_0001, 000206, 211, 300, PRDE, 17396, 10, 1739.600000, ZIP, 7854, 10, 785.400000, 
bse_d001_i10_0001, 000208, 199, 300, PRDE, 17496, 10, 1749.600000, ZIP, 7855, 10, 785.500000, 
bse_d001_i10_0001, 000211, 209, 232, PRDE, 17518, 10, 1751.800000, ZIP, 7887, 10, 788.700000, 
bse_d001_i10_0001, 000211, 209, 232, PRDE, 17675, 10, 1767.500000, ZIP, 7948, 10, 794.800000, 
bse_d001_i10_0001, 000212, 220, 241, PRDE, 17747, 10, 1774.700000, ZIP, 7981, 10, 798.100000, 
bse_d001_i10_0001, 000213, 220, 237, PRDE, 17959, 10, 1795.900000, ZIP, 8059, 10, 805.900000, 
bse_d001_i10_0001, 000214, 224, 237, PRDE, 18134, 10, 1813.400000, ZIP, 8100, 10, 810.000000, 
bse_d001_i10_0001, 000219, 224, 255, PRDE, 18329, 10, 1832.900000, ZIP, 8108, 10, 810.800000, 
bse_d001_i10_0001, 000219, 220, 272, PRDE, 18423, 10, 1842.300000, ZIP, 8161, 10, 816.100000, 
bse_d001_i10_0001, 000221, None, 385, PRDE, 18479, 10, 1847.900000, ZIP, 8312, 10, 831.200000, 
bse_d001_i10_0001, 000221, None, 197, PRDE, 18534, 10, 1853.400000, ZIP, 8360, 10, 836.000000, 
bse_d001_i10_0001, 000222, None, 222, PRDE, 18572, 10, 1857.200000, ZIP, 8572, 10, 857.200000, 
bse_d001_i10_0001, 000223, 203, 217, PRDE, 18628, 10, 1862.800000, ZIP, 8621, 10, 862.100000, 
